gender,event,medal,athlete,abb,country,grp_id,type,year,guide
Women,200 m Individual Medley SM8,Gold,PASZTORY Dora,HUN,Hungary,,Swimming,2004,
Women,200 m Individual Medley SM9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2004,
Women,200 m Individual Medley SM10,Gold,RUTHERFORD Mikhaila,USA,United States of America,,Swimming,2004,
Women,200 m Individual Medley SM11,Gold,SOKOLOVA Olga,RUS,Russia,,Swimming,2004,
Women,200 m Individual Medley SM12,Gold,ZHU Hongyan,CHN,China,,Swimming,2004,
Women,200 m Individual Medley SM13,Gold,COTE Kirby,CAN,Canada,,Swimming,2004,
Men,4x50 m Freestyle 20 pts,Gold,DU Jianping,CHN,China,1.0,Swimming,2004,
Men,4x100 m Freestyle 34 pts,Gold,ROBERTS David,GBR,United Kingdom,1.0,Swimming,2004,
Men,4x100 m Freestyle 49 pts,Gold,DEMCHUK Sergiy,UKR,Ukraine,1.0,Swimming,2004,
Men,4x50 m Medley 20 pts,Gold,AVELINO Francisco,BRA,Brazil,1.0,Swimming,2004,
Men,4x100 m Medley 34 pts,Gold,HADLEY Alex,AUS,Australia,1.0,Swimming,2004,
Men,4x100 m Medley 49 pts,Gold,MASHCHENKO Oleksandr,UKR,Ukraine,1.0,Swimming,2004,
Women,4x50 m Freestyle 20 pts,Gold,FUJITA Takako,JPN,Japan,1.0,Swimming,2004,
Women,4x100 m Freestyle 34 pts,Gold,POPOVICH Erin,USA,United States of America,1.0,Swimming,2004,
Women,4x50 m Medley 20 pts,Gold,MCELENY Margaret,GBR,United Kingdom,1.0,Swimming,2004,
Women,4x100 m Medley 34 pts,Gold,POPOVICH Erin,USA,United States of America,1.0,Swimming,2004,
Men,50 m Freestyle S2,Gold,KAPELLAKIS Georgios,GRE,Greece,,Swimming,2008,
Men,50 m Freestyle S3,Gold,VYNOHRADETS Dmytro,UKR,Ukraine,,Swimming,2008,
Men,50 m Freestyle S4,Gold,SMETANINE David,FRA,France,,Swimming,2008,
Men,50 m Freestyle S5,Gold,KRYZHANOVSKYY Dmytro,UKR,Ukraine,,Swimming,2008,
Men,50 m Freestyle S6,Gold,XU Qing,CHN,China,,Swimming,2008,
Men,50 m Freestyle S7,Gold,ROBERTS David,GBR,United Kingdom,,Swimming,2008,
Men,50 m Freestyle S8,Gold,WANG Xiaofu,CHN,China,,Swimming,2008,
Men,50 m Freestyle S9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2008,
Men,50 m Freestyle S10,Gold,BRASIL Andre,BRA,Brazil,,Swimming,2008,
Men,50 m Freestyle S11,Gold,ENHAMED Enhamed,ESP,Spain,,Swimming,2008,
Men,50 m Freestyle S12,Gold,VERAKSA Maksym,UKR,Ukraine,,Swimming,2008,
Men,50 m Freestyle S13,Gold,FEDYNA Oleksii,UKR,Ukraine,,Swimming,2008,
Men,100 m Freestyle S2,Gold,KOKAREV Dmitrii,RUS,Russia,,Swimming,2008,
Men,100 m Freestyle S3,Gold,DU Jianping,CHN,China,,Swimming,2008,
Men,100 m Freestyle S4,Gold,SMETANINE David,FRA,France,,Swimming,2008,
Men,100 m Freestyle S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2008,
Men,100 m Freestyle S6,Gold,OLSSON Anders,SWE,Sweden,,Swimming,2008,
Men,100 m Freestyle S7,Gold,ROBERTS David,GBR,United Kingdom,,Swimming,2008,
Men,100 m Freestyle S8,Gold,WANG Xiaofu,CHN,China,,Swimming,2008,
Men,100 m Freestyle S9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2008,
Men,100 m Freestyle S10,Gold,BRASIL Andre,BRA,Brazil,,Swimming,2008,
Men,100 m Freestyle S11,Gold,ENHAMED Enhamed,ESP,Spain,,Swimming,2008,
Men,100 m Freestyle S12,Gold,VERAKSA Maksym,UKR,Ukraine,,Swimming,2008,
Men,100 m Freestyle S13,Gold,TAIGANIDIS Charalampos,GRE,Greece,,Swimming,2008,
Men,200 m Freestyle S2,Gold,KOKAREV Dmitrii,RUS,Russia,,Swimming,2008,
Men,200 m Freestyle S3,Gold,VYNOHRADETS Dmytro,UKR,Ukraine,,Swimming,2008,
Men,200 m Freestyle S4,Gold,ORIBE Richard,ESP,Spain,,Swimming,2008,
Men,200 m Freestyle S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2008,
Men,400 m Freestyle S6,Gold,OLSSON Anders,SWE,Sweden,,Swimming,2008,
Men,400 m Freestyle S7,Gold,ROBERTS David,GBR,United Kingdom,,Swimming,2008,
Men,400 m Freestyle S8,Gold,HYND Sam,GBR,United Kingdom,,Swimming,2008,
Men,400 m Freestyle S9,Gold,COLLADO Jesus,ESP,Spain,,Swimming,2008,
Men,400 m Freestyle S10,Gold,BRASIL Andre,BRA,Brazil,,Swimming,2008,
Men,400 m Freestyle S11,Gold,ENHAMED Enhamed,ESP,Spain,,Swimming,2008,
Men,400 m Freestyle S12,Gold,PUNKO Sergey,BLR,Belarus,,Swimming,2008,
Men,400 m Freestyle S13,Gold,BOUWER Charles,RSA,South Africa,,Swimming,2008,
Men,50 m Backstroke S1,Gold,TAMPAXIS Christos,GRE,Greece,,Swimming,2008,
Men,50 m Backstroke S2,Gold,KOKAREV Dmitrii,RUS,Russia,,Swimming,2008,
Men,50 m Backstroke S3,Gold,DU Jianping,CHN,China,,Swimming,2008,
Men,50 m Backstroke S4,Gold,REYES Juan,Mex,Mexico,,Swimming,2008,
Men,50 m Backstroke S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2008,
Men,100 m Backstroke S6,Gold,PLOTNIKOV Igor,RUS,Russia,,Swimming,2008,
Men,100 m Backstroke S7,Gold,LAMBACK Lantz,USA,United States of America,,Swimming,2008,
Men,100 m Backstroke S8,Gold,LISENKOV Konstantin,RUS,Russia,,Swimming,2008,
Men,100 m Backstroke S9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2008,
Men,100 m Backstroke S10,Gold,ZOOK Justin,USA,United States of America,,Swimming,2008,
Men,100 m Backstroke S11,Gold,YANG Bozun,CHN,China,,Swimming,2008,
Men,100 m Backstroke S12,Gold,NEVOLIN-SVETOV Aleksandr,RUS,Russia,,Swimming,2008,
Men,100 m Backstroke S13,Gold,TAIGANIDIS Charalampos,GRE,Greece,,Swimming,2008,
Men,50 m Breaststroke SB3,Gold,SUZUKI Takayuki,JPN,Japan,,Swimming,2008,
Men,100 m Breaststroke SB4,Gold,TEN Ricardo,ESP,Spain,,Swimming,2008,
Men,100 m Breaststroke SB5,Gold,RANGEL Pedro,Mex,Mexico,,Swimming,2008,
Men,100 m Breaststroke SB6,Gold,FOMENKOV Alexey,RUS,Russia,,Swimming,2008,
Men,100 m Breaststroke SB7,Gold,KINDRED Sascha,GBR,United Kingdom,,Swimming,2008,
Men,100 m Breaststroke SB8,Gold,KALYNA Andriy,UKR,Ukraine,,Swimming,2008,
Men,100 m Breaststroke SB9,Gold,PAUL Kevin,RSA,South Africa,,Swimming,2008,
Men,100 m Breaststroke SB11,Gold,MASHCHENKO Oleksandr,UKR,Ukraine,,Swimming,2008,
Men,100 m Breaststroke SB12,Gold,VERAKSA Maksym,UKR,Ukraine,,Swimming,2008,
Men,100 m Breaststroke SB13,Gold,FEDYNA Oleksii,UKR,Ukraine,,Swimming,2008,
Men,50 m Butterfly S5,Gold,PERKINS Roy,USA,United States of America,,Swimming,2008,
Men,50 m Butterfly S6,Gold,XU Qing,CHN,China,,Swimming,2008,
Men,50 m Butterfly S7,Gold,TIAN Rong,CHN,China,,Swimming,2008,
Men,100 m Butterfly S8,Gold,LEEK Peter,AUS,Australia,,Swimming,2008,
Men,100 m Butterfly S9,Gold,SORS Tamas,HUN,Hungary,,Swimming,2008,
Men,100 m Butterfly S10,Gold,BRASIL Andre,BRA,Brazil,,Swimming,2008,
Men,100 m Butterfly S11,Gold,ENHAMED Enhamed,ESP,Spain,,Swimming,2008,
Men,100 m Butterfly S12,Gold,MAKARAU Raman,BLR,Belarus,,Swimming,2008,
Men,100 m Butterfly S13,Gold,SALEI Dzmitry,BLR,Belarus,,Swimming,2008,
Men,150 m Individual Medley SM4,Gold,LESLIE Cameron,NZL,New Zealand,,Swimming,2008,
Men,200 m Individual Medley SM5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2008,
Men,200 m Individual Medley SM6,Gold,KINDRED Sascha,GBR,United Kingdom,,Swimming,2008,
Men,200 m Individual Medley SM7,Gold,GARCIA-TOLSON Rudy,USA,United States of America,,Swimming,2008,
Men,200 m Individual Medley SM8,Gold,LEEK Peter,AUS,Australia,,Swimming,2008,
Men,200 m Individual Medley SM9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2008,
Men,200 m Individual Medley SM10,Gold,PENDLETON Rick,AUS,Australia,,Swimming,2008,
Men,200 m Individual Medley SM12,Gold,VERAKSA Maksym,UKR,Ukraine,,Swimming,2008,
Men,200 m Individual Medley SM13,Gold,FEDYNA Oleksii,UKR,Ukraine,,Swimming,2008,
Women,50 m Freestyle S3,Gold,VALLE Patricia,Mex,Mexico,,Swimming,2008,
Women,50 m Freestyle S4,Gold,MIRANDA HERRERA Nely,Mex,Mexico,,Swimming,2008,
Women,50 m Freestyle S5,Gold,PERALES Teresa,ESP,Spain,,Swimming,2008,
Women,50 m Freestyle S6,Gold,DE KONING-PEPER Mirjam,NED,Netherlands,,Swimming,2008,
Women,50 m Freestyle S7,Gold,JORDAN Cortney,USA,United States of America,,Swimming,2008,
Women,50 m Freestyle S8,Gold,DRABSCH NORLAND Cecilie,NOR,Norway,,Swimming,2008,
Women,50 m Freestyle S9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2008,
Women,50 m Freestyle S10,Gold,POLINARIO Anne,CAN,Canada,,Swimming,2008,
Women,50 m Freestyle S11,Gold,POIANI PANIGATI Maria,ITA,Italy,,Swimming,2008,
Women,50 m Freestyle S12,Gold,SAVCHENKO Oxana,RUS,Russia,,Swimming,2008,
Women,50 m Freestyle S13,Gold,BECHERER Kelley,USA,United States of America,,Swimming,2008,
Women,100 m Freestyle S4,Gold,MIRANDA HERRERA Nely,Mex,Mexico,,Swimming,2008,
Women,100 m Freestyle S5,Gold,PERALES Teresa,ESP,Spain,,Swimming,2008,
Women,100 m Freestyle S6,Gold,SIMMONDS Eleanor,GBR,United Kingdom,,Swimming,2008,
Women,100 m Freestyle S7,Gold,POPOVICH Erin,USA,United States of America,,Swimming,2008,
Women,100 m Freestyle S8,Gold,LONG Jessica,USA,United States of America,,Swimming,2008,
Women,100 m Freestyle S9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2008,
Women,100 m Freestyle S10,Gold,OWENS Ashley,USA,United States of America,,Swimming,2008,
Women,100 m Freestyle S11,Gold,XIE Qing,CHN,China,,Swimming,2008,
Women,100 m Freestyle S12,Gold,SAVCHENKO Oxana,RUS,Russia,,Swimming,2008,
Women,100 m Freestyle S13,Gold,GRAND-MAISON Valerie,CAN,Canada,,Swimming,2008,
Women,200 m Freestyle S5,Gold,PERALES Teresa,ESP,Spain,,Swimming,2008,
Women,400 m Freestyle S6,Gold,SIMMONDS Eleanor,GBR,United Kingdom,,Swimming,2008,
Women,400 m Freestyle S7,Gold,POPOVICH Erin,USA,United States of America,,Swimming,2008,
Women,400 m Freestyle S8,Gold,LONG Jessica,USA,United States of America,,Swimming,2008,
Women,400 m Freestyle S9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2008,
Women,400 m Freestyle S10,Gold,PAWLIK Katarzyna,POL,Poland,,Swimming,2008,
Women,400 m Freestyle S13,Gold,GRAND-MAISON Valerie,CAN,Canada,,Swimming,2008,
Women,50 m Backstroke S2,Gold,IELISAVETSKA Ganna,UKR,Ukraine,,Swimming,2008,
Women,50 m Backstroke S3,Gold,YIP Pin Xiu,SGP,Singapore,,Swimming,2008,
Women,50 m Backstroke S5,Gold,HLAVACKOVA Bela,CZE,Czechia,,Swimming,2008,
Women,100 m Backstroke S6,Gold,DE KONING-PEPER Mirjam,NED,Netherlands,,Swimming,2008,
Women,100 m Backstroke S7,Gold,PORTER Katrina,AUS,Australia,,Swimming,2008,
Women,100 m Backstroke S8,Gold,FREDERIKSEN Heather,GBR,United Kingdom,,Swimming,2008,
Women,100 m Backstroke S9,Gold,DIXON Stephanie,CAN,Canada,,Swimming,2008,
Women,100 m Backstroke S10,Gold,SAPIRO Shireen,RSA,South Africa,,Swimming,2008,
Women,100 m Backstroke S10,Gold,PASCOE Sophie,NZL,New Zealand,,Swimming,2008,
Women,100 m Backstroke S13,Gold,GOTELL Chelsey,CAN,Canada,,Swimming,2008,
Women,100 m Breaststroke SB4,Gold,HLAVACKOVA Bela,CZE,Czechia,,Swimming,2008,
Women,100 m Breaststroke SB5,Gold,BRUHN Kirsten,GER,Germany,,Swimming,2008,
Women,100 m Breaststroke SB6,Gold,JOHNSON Elizabeth,GBR,United Kingdom,,Swimming,2008,
Women,100 m Breaststroke SB7,Gold,POPOVICH Erin,USA,United States of America,,Swimming,2008,
Women,100 m Breaststroke SB8,Gold,VLADYKINA Olesia,RUS,Russia,,Swimming,2008,
Women,100 m Breaststroke SB9,Gold,PASCOE Sophie,NZL,New Zealand,,Swimming,2008,
Women,100 m Breaststroke SB12,Gold,PELENDRITOU Karolina,CYP,Cyprus,,Swimming,2008,
Women,50 m Butterfly S6,Gold,JIANG Fuying,CHN,China,,Swimming,2008,
Women,50 m Butterfly S7,Gold,HUANG Min,CHN,China,,Swimming,2008,
Women,100 m Butterfly S8,Gold,LONG Jessica,USA,United States of America,,Swimming,2008,
Women,100 m Butterfly S9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2008,
Women,100 m Butterfly S10,Gold,EAMES Anna,USA,United States of America,,Swimming,2008,
Women,100 m Butterfly S12,Gold,MENDAK Joanna,POL,Poland,,Swimming,2008,
Women,100 m Butterfly S13,Gold,GRAND-MAISON Valerie,CAN,Canada,,Swimming,2008,
Women,150 m Individual Medley SM4,Gold,LAURIDSEN Karina,DEN,Denmark,,Swimming,2008,
Women,200 m Individual Medley SM6,Gold,UHL Miranda,USA,United States of America,,Swimming,2008,
Women,200 m Individual Medley SM7,Gold,POPOVICH Erin,USA,United States of America,,Swimming,2008,
Women,200 m Individual Medley SM8,Gold,LONG Jessica,USA,United States of America,,Swimming,2008,
Women,200 m Individual Medley SM9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2008,
Women,200 m Individual Medley SM10,Gold,PASCOE Sophie,NZL,New Zealand,,Swimming,2008,
Women,200 m Individual Medley SM12,Gold,SAVCHENKO Oxana,RUS,Russia,,Swimming,2008,
Women,200 m Individual Medley SM13,Gold,GOTELL Chelsey,CAN,Canada,,Swimming,2008,
Men,4x50 m Freestyle 20 pts,Gold,DU Jianping,CHN,China,1.0,Swimming,2008,
Men,4x100 m Freestyle 34 pts,Gold,ROBERTS David,GBR,United Kingdom,1.0,Swimming,2008,
Men,4x50 m Medley 20 pts,Gold,DU Jianping,CHN,China,1.0,Swimming,2008,
Men,4x100 m Medley 34 pts,Gold,AUSTIN Ben,AUS,Australia,1.0,Swimming,2008,
Men,50 m Freestyle S2,Gold,YANG Yang,CHN,China,,Swimming,2012,
Men,50 m Freestyle S4,Gold,MUSTAFAIEV Eskender,UKR,Ukraine,,Swimming,2012,
Men,50 m Freestyle S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2012,
Men,50 m Freestyle S6,Gold,XU Qing,CHN,China,,Swimming,2012,
Men,50 m Freestyle S7,Gold,LAMBACK Lantz,USA,United States of America,,Swimming,2012,
Men,50 m Freestyle S8,Gold,TARASOV Denis,RUS,Russia,,Swimming,2012,
Men,50 m Freestyle S9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2012,
Men,50 m Freestyle S10,Gold,BRASIL Andre,BRA,Brazil,,Swimming,2012,
Men,50 m Freestyle S11,Gold,YANG Bozun,CHN,China,,Swimming,2012,
Men,50 m Freestyle S12,Gold,VERAKSA Maksym,UKR,Ukraine,,Swimming,2012,
Men,50 m Freestyle S13,Gold,BOUWER Charles,RSA,South Africa,,Swimming,2012,
Men,100 m Freestyle S2,Gold,YANG Yang,CHN,China,,Swimming,2012,
Men,100 m Freestyle S4,Gold,SANCHEZ MARTINEZ Gustavo,Mex,Mexico,,Swimming,2012,
Men,100 m Freestyle S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2012,
Men,100 m Freestyle S6,Gold,XU Qing,CHN,China,,Swimming,2012,
Men,100 m Freestyle S7,Gold,PAN Shiyun,CHN,China,,Swimming,2012,
Men,100 m Freestyle S8,Gold,WANG Yinan,CHN,China,,Swimming,2012,
Men,100 m Freestyle S9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2012,
Men,100 m Freestyle S10,Gold,BRASIL Andre,BRA,Brazil,,Swimming,2012,
Men,100 m Freestyle S11,Gold,SNYDER Bradley,USA,United States of America,,Swimming,2012,
Men,100 m Freestyle S12,Gold,VERAKSA Maksym,UKR,Ukraine,,Swimming,2012,
Men,100 m Freestyle S13,Gold,BOKI Ihar,BLR,Belarus,,Swimming,2012,
Men,200 m Freestyle S2,Gold,YANG Yang,CHN,China,,Swimming,2012,
Men,200 m Freestyle S4,Gold,SANCHEZ MARTINEZ Gustavo,Mex,Mexico,,Swimming,2012,
Men,200 m Freestyle S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2012,
Men,200 m Freestyle S14,Gold,SVERRISSON Jon Margeir,ISL,Iceland,,Swimming,2012,
Men,400 m Freestyle S6,Gold,MCDONALD Darragh,IRL,Ireland,,Swimming,2012,
Men,400 m Freestyle S7,Gold,CRAIG Josef,GBR,United Kingdom,,Swimming,2012,
Men,400 m Freestyle S8,Gold,WANG Yinan,CHN,China,,Swimming,2012,
Men,400 m Freestyle S9,Gold,HALL Brenden,AUS,Australia,,Swimming,2012,
Men,400 m Freestyle S10,Gold,SILVERMAN Ian,USA,United States of America,,Swimming,2012,
Men,400 m Freestyle S11,Gold,SNYDER Bradley,USA,United States of America,,Swimming,2012,
Men,400 m Freestyle S12,Gold,PUNKO Sergey,RUS,Russia,,Swimming,2012,
Men,400 m Freestyle S13,Gold,BOKI Ihar,BLR,Belarus,,Swimming,2012,
Men,50 m Backstroke S1,Gold,BOIKO Hennadii,UKR,Ukraine,,Swimming,2012,
Men,50 m Backstroke S2,Gold,YANG Yang,CHN,China,,Swimming,2012,
Men,50 m Backstroke S3,Gold,MIN Byeong-Eon,KOR,South Korea,,Swimming,2012,
Men,50 m Backstroke S4,Gold,REYES Juan,Mex,Mexico,,Swimming,2012,
Men,50 m Backstroke S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2012,
Men,100 m Backstroke S6,Gold,ZHENG Tao,CHN,China,,Swimming,2012,
Men,100 m Backstroke S7,Gold,FOX Jonathan,GBR,United Kingdom,,Swimming,2012,
Men,100 m Backstroke S8,Gold,LISENKOV Konstantin,RUS,Russia,,Swimming,2012,
Men,100 m Backstroke S9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2012,
Men,100 m Backstroke S10,Gold,ZOOK Justin,USA,United States of America,,Swimming,2012,
Men,100 m Backstroke S11,Gold,ZALEVSKYY Dmytro,UKR,Ukraine,,Swimming,2012,
Men,100 m Backstroke S12,Gold,NEVOLIN-SVETOV Aleksandr,RUS,Russia,,Swimming,2012,
Men,100 m Backstroke S13,Gold,BOKI Ihar,BLR,Belarus,,Swimming,2012,
Men,100 m Backstroke S14,Gold,EVERS Marc,NED,Netherlands,,Swimming,2012,
Men,50 m Breaststroke SB2,Gold,DU Jianping,CHN,China,,Swimming,2012,
Men,50 m Breaststroke SB3,Gold,SCHOENMAKER Michael,NED,Netherlands,,Swimming,2012,
Men,100 m Breaststroke SB4,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2012,
Men,100 m Breaststroke SB5,Gold,LIM Woo-Geun,KOR,South Korea,,Swimming,2012,
Men,100 m Breaststroke SB6,Gold,BOHODAYKO Yevheniy,UKR,Ukraine,,Swimming,2012,
Men,100 m Breaststroke SB7,Gold,COCHRANE Blake,AUS,Australia,,Swimming,2012,
Men,100 m Breaststroke SB8,Gold,KALYNA Andriy,UKR,Ukraine,,Swimming,2012,
Men,100 m Breaststroke SB9,Gold,POLTAVTSEV Pavel,RUS,Russia,,Swimming,2012,
Men,100 m Breaststroke SB11,Gold,YANG Bozun,CHN,China,,Swimming,2012,
Men,100 m Breaststroke SB12,Gold,ZIMIN Mikhail,RUS,Russia,,Swimming,2012,
Men,100 m Breaststroke SB13,Gold,FEDYNA Oleksii,UKR,Ukraine,,Swimming,2012,
Men,100 m Breaststroke SB14,Gold,TANAKA Yasuhiro,JPN,Japan,,Swimming,2012,
Men,50 m Butterfly S5,Gold,DIAS Daniel,BRA,Brazil,,Swimming,2012,
Men,50 m Butterfly S6,Gold,XU Qing,CHN,China,,Swimming,2012,
Men,50 m Butterfly S7,Gold,PAN Shiyun,CHN,China,,Swimming,2012,
Men,100 m Butterfly S8,Gold,ROZOY Charles,FRA,France,,Swimming,2012,
Men,100 m Butterfly S9,Gold,SORS Tamas,HUN,Hungary,,Swimming,2012,
Men,100 m Butterfly S10,Gold,BRASIL Andre,BRA,Brazil,,Swimming,2012,
Men,100 m Butterfly S11,Gold,SMYRNOV Viktor,UKR,Ukraine,,Swimming,2012,
Men,100 m Butterfly S12,Gold,MAKAROV Roman,RUS,Russia,,Swimming,2012,
Men,100 m Butterfly S13,Gold,BOKI Ihar,BLR,Belarus,,Swimming,2012,
Men,150 m Individual Medley SM3,Gold,DU Jianping,CHN,China,,Swimming,2012,
Men,150 m Individual Medley SM4,Gold,LESLIE Cameron,NZL,New Zealand,,Swimming,2012,
Men,200 m Individual Medley SM6,Gold,XU Qing,CHN,China,,Swimming,2012,
Men,200 m Individual Medley SM7,Gold,BOHODAYKO Yevheniy,UKR,Ukraine,,Swimming,2012,
Men,200 m Individual Medley SM8,Gold,HYND Oliver,GBR,United Kingdom,,Swimming,2012,
Men,200 m Individual Medley SM9,Gold,COWDREY Matthew,AUS,Australia,,Swimming,2012,
Men,200 m Individual Medley SM10,Gold,HUOT Benoit,CAN,Canada,,Swimming,2012,
Men,200 m Individual Medley SM11,Gold,YANG Bozun,CHN,China,,Swimming,2012,
Men,200 m Individual Medley SM12,Gold,VERAKSA Maksym,UKR,Ukraine,,Swimming,2012,
Men,200 m Individual Medley SM13,Gold,BOKI Ihar,BLR,Belarus,,Swimming,2012,
Women,50 m Freestyle S3,Gold,XIA Jiangbo,CHN,China,,Swimming,2012,
Women,50 m Freestyle S5,Gold,PROLOGAIEVA Nataliia,UKR,Ukraine,,Swimming,2012,
Women,50 m Freestyle S6,Gold,DE KONING-PEPER Mirjam,NED,Netherlands,,Swimming,2012,
Women,50 m Freestyle S7,Gold,FRENEY Jacqueline,AUS,Australia,,Swimming,2012,
Women,50 m Freestyle S8,Gold,WEGGEMANN Mallory,USA,United States of America,,Swimming,2012,
Women,50 m Freestyle S9,Gold,LIN Ping,CHN,China,,Swimming,2012,
Women,50 m Freestyle S10,Gold,MORTIMER Summer Ashley,CAN,Canada,,Swimming,2012,
Women,50 m Freestyle S11,Gold,CAMELLINI Cecilia,ITA,Italy,,Swimming,2012,
Women,50 m Freestyle S12,Gold,SAVCHENKO Oxana,RUS,Russia,,Swimming,2012,
Women,50 m Freestyle S13,Gold,BECHERER Kelley,USA,United States of America,,Swimming,2012,
Women,100 m Freestyle S3,Gold,XIA Jiangbo,CHN,China,,Swimming,2012,
Women,100 m Freestyle S5,Gold,PERALES Teresa,ESP,Spain,,Swimming,2012,
Women,100 m Freestyle S6,Gold,ARLEN Victoria,USA,United States of America,,Swimming,2012,
Women,100 m Freestyle S7,Gold,FRENEY Jacqueline,AUS,Australia,,Swimming,2012,
Women,100 m Freestyle S8,Gold,LONG Jessica,USA,United States of America,,Swimming,2012,
Women,100 m Freestyle S9,Gold,COLE Ellie,AUS,Australia,,Swimming,2012,
Women,100 m Freestyle S10,Gold,PASCOE Sophie,NZL,New Zealand,,Swimming,2012,
Women,100 m Freestyle S11,Gold,CAMELLINI Cecilia,ITA,Italy,,Swimming,2012,
Women,100 m Freestyle S12,Gold,SAVCHENKO Oxana,RUS,Russia,,Swimming,2012,
Women,100 m Freestyle S13,Gold,BECHERER Kelley,USA,United States of America,,Swimming,2012,
Women,200 m Freestyle S5,Gold,RUNG Sarah Louise,NOR,Norway,,Swimming,2012,
Women,200 m Freestyle S14,Gold,APPLEGATE Jessica-Jane,GBR,United Kingdom,,Swimming,2012,
Women,400 m Freestyle S6,Gold,SIMMONDS Eleanor,GBR,United Kingdom,,Swimming,2012,
Women,400 m Freestyle S7,Gold,FRENEY Jacqueline,AUS,Australia,,Swimming,2012,
Women,400 m Freestyle S8,Gold,LONG Jessica,USA,United States of America,,Swimming,2012,
Women,400 m Freestyle S9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2012,
Women,400 m Freestyle S10,Gold,LORANDI Elodie,FRA,France,,Swimming,2012,
Women,400 m Freestyle S11,Gold,SCHULTE Daniela,GER,Germany,,Swimming,2012,
Women,400 m Freestyle S12,Gold,SAVCHENKO Oxana,RUS,Russia,,Swimming,2012,
Women,50 m Backstroke S2,Gold,FENG Yazhu,CHN,China,,Swimming,2012,
Women,50 m Backstroke S4,Gold,TEUNISSEN Lisette,NED,Netherlands,,Swimming,2012,
Women,100 m Backstroke S6,Gold,LU Dong,CHN,China,,Swimming,2012,
Women,100 m Backstroke S7,Gold,FRENEY Jacqueline,AUS,Australia,,Swimming,2012,
Women,100 m Backstroke S8,Gold,FREDERIKSEN Heather,GBR,United Kingdom,,Swimming,2012,
Women,100 m Backstroke S9,Gold,COLE Ellie,AUS,Australia,,Swimming,2012,
Women,100 m Backstroke S10,Gold,MORTIMER Summer Ashley,CAN,Canada,,Swimming,2012,
Women,100 m Backstroke S11,Gold,AKIYAMA Rina,JPN,Japan,,Swimming,2012,
Women,100 m Backstroke S12,Gold,SAVCHENKO Oxana,RUS,Russia,,Swimming,2012,
Women,100 m Backstroke S14,Gold,FIRTH Bethany,IRL,Ireland,,Swimming,2012,
Women,100 m Breaststroke SB4,Gold,PROLOGAIEVA Nataliia,UKR,Ukraine,,Swimming,2012,
Women,100 m Breaststroke SB5,Gold,BRUHN Kirsten,GER,Germany,,Swimming,2012,
Women,100 m Breaststroke SB6,Gold,SAVTSOVA Viktoriia,UKR,Ukraine,,Swimming,2012,
Women,100 m Breaststroke SB7,Gold,LONG Jessica,USA,United States of America,,Swimming,2012,
Women,100 m Breaststroke SB8,Gold,VLADYKINA Olesia,RUS,Russia,,Swimming,2012,
Women,100 m Breaststroke SB9,Gold,YURCHENKO Khrystyna,UKR,Ukraine,,Swimming,2012,
Women,100 m Breaststroke SB11,Gold,REICHARD Maja,SWE,Sweden,,Swimming,2012,
Women,100 m Breaststroke SB12,Gold,PRONINA Natali,AZE,Azerbaijan,,Swimming,2012,
Women,100 m Breaststroke SB13,Gold,WATT Prue,AUS,Australia,,Swimming,2012,
Women,100 m Breaststroke SB14,Gold,ALONSO MORALES Michelle,ESP,Spain,,Swimming,2012,
Women,50 m Butterfly S5,Gold,RUNG Sarah Louise,NOR,Norway,,Swimming,2012,
Women,50 m Butterfly S6,Gold,KHRUL Oksana,UKR,Ukraine,,Swimming,2012,
Women,50 m Butterfly S7,Gold,FRENEY Jacqueline,AUS,Australia,,Swimming,2012,
Women,100 m Butterfly S8,Gold,LONG Jessica,USA,United States of America,,Swimming,2012,
Women,100 m Butterfly S9,Gold,DU TOIT Natalie,RSA,South Africa,,Swimming,2012,
Women,100 m Butterfly S10,Gold,PASCOE Sophie,NZL,New Zealand,,Swimming,2012,
Women,100 m Butterfly S12,Gold,MENDAK Joanna,POL,Poland,,Swimming,2012,
